Price,Ratings,Reviews,Title,edition_type,edition_month,edition_year,Author1,Author2,Author3,Author4,Author5,Author6,Author7,BookCategory1,BookCategory2,Genre1,Genre2
178.0,8,3.7,3664,13,0,2019,4106,2947,2947,2947,2947,2947,2947,14,12,314,262
443.0,8,4.4,1615,13,3,2018,132,2947,2947,2947,2947,2947,2947,15,12,346,262
1416.0,1,5.0,3880,13,6,2014,1865,2947,2947,2947,2947,2947,2947,1,7,284,262
399.14,3,2.5,183,13,8,2010,2264,2947,2947,2947,2947,2947,2947,0,12,0,262
310.0,3,3.8,5223,13,4,1986,1361,2947,2947,2947,2947,2947,2947,8,12,139,262
161.0,1,4.0,6014,12,5,2016,310,2947,2947,2947,2947,2947,2947,14,12,314,262
399.0,7,4.8,1896,13,6,2013,1474,2947,2947,2947,2947,2947,2947,14,12,98,262
240.93,29,4.2,6615,13,1,2003,2498,2947,2947,2947,2947,2947,2947,2,6,38,262
155.0,245,4.2,5136,13,5,2012,4193,2947,2947,2947,2947,2947,2947,2,6,324,262
599.0,11,4.2,1281,13,8,2017,4529,2947,2947,2947,2947,2947,2947,4,9,296,262
375.0,35,4.1,2841,13,2,2014,2308,2947,2947,2947,2947,2947,2947,15,12,38,262
450.0,8,4.5,4324,13,2,2014,2395,2947,2947,2947,2947,2947,2947,15,12,194,262
309.0,37,4.1,110,13,7,2012,1470,2947,2947,2947,2947,2947,2947,5,16,0,262
140.0,5,4.0,2526,13,4,1990,77,2947,2947,2947,2947,2947,2947,15,12,158,262
1280.0,5,4.4,1725,13,11,2016,1338,2947,2947,2947,2947,2947,2947,15,12,346,262
3951.07,1,1.0,3137,13,6,1991,246,2947,2947,2947,2947,2947,2947,8,12,144,262
158.0,45,4.5,4676,13,3,2009,3900,2947,2947,2947,2947,2947,2947,15,12,245,262
399.0,5,4.5,5853,12,5,2013,3295,2947,2947,2947,2947,2947,2947,5,16,62,262
220.0,14,3.5,1597,13,11,2016,62,2947,2947,2947,2947,2947,2947,0,12,0,262
366.0,6,4.2,4436,8,11,2018,1438,2947,2947,2947,2947,2947,2947,13,12,168,262
319.0,62,4.5,1020,13,0,2016,3592,2947,2947,2947,2947,2947,2947,2,6,38,262
408.0,35,4.0,2961,13,6,2018,249,2947,2947,2947,2947,2947,2947,14,12,314,262
449.0,2,5.0,3738,13,3,2019,1543,2947,2947,2947,2947,2947,2947,0,12,0,262
2275.0,9,3.9,3972,8,9,2014,1982,2947,2947,2947,2947,2947,2947,4,9,334,262
808.0,3,5.0,1666,13,6,2016,3272,2947,2947,2947,2947,2947,2947,10,11,379,262
350.0,10,4.6,4670,8,8,2018,38,2947,2947,2947,2947,2947,2947,1,7,25,362
1499.0,1,5.0,4186,8,12,2017,3581,2947,2947,2947,2947,2947,2947,8,12,158,262
270.0,22,3.0,1133,13,6,2010,2786,2947,2947,2947,2947,2947,2947,10,11,235,262
311.0,2,3.0,2634,13,8,2017,4316,2947,2947,2947,2947,2947,2947,3,12,89,262
295.0,26,3.7,2035,13,10,2017,2119,2947,2947,2947,2947,2947,2947,13,12,123,262
2655.21,1,5.0,6610,13,0,2012,671,2947,2947,2947,2947,2947,2947,0,12,0,262
779.0,3,4.4,5649,8,10,2015,1129,2947,2947,2947,2947,2947,2947,1,7,359,262
497.0,11,4.0,4713,13,2,2013,689,2947,2947,2947,2947,2947,2947,2,6,11,262
207.0,26,4.4,3859,13,12,2016,349,2947,2947,2947,2947,2947,2947,14,12,314,262
212.0,18,3.7,6513,8,4,2012,1183,2947,2947,2947,2947,2947,2947,10,11,114,262
508.0,36,4.7,5581,8,1,2018,1672,2947,2947,2947,2947,2947,2947,13,12,292,262
858.0,5,3.5,4887,13,6,2007,2002,2947,2947,2947,2947,2947,2947,1,7,19,262
1300.0,62,3.8,1730,8,4,2012,3493,2947,2947,2947,2947,2947,2947,8,12,196,262
449.0,7,4.6,4607,13,12,2014,595,2947,2947,2947,2947,2947,2947,14,12,314,262
130.0,2,4.0,5731,13,5,2016,2217,2947,2947,2947,2947,2947,2947,14,12,314,262
493.0,3,5.0,1964,13,5,2018,1966,2947,2947,2947,2947,2947,2947,8,12,196,262
399.0,10,4.1,5595,13,5,2010,3623,2947,2947,2947,2947,2947,2947,0,12,0,262
179.0,292,4.4,790,13,10,2016,3086,2947,2947,2947,2947,2947,2947,5,16,102,363
336.0,5,3.6,688,13,5,2014,1846,2947,2947,2947,2947,2947,2947,14,12,314,262
125.0,14,4.1,326,13,3,2018,949,2947,2947,2947,2947,2947,2947,14,12,314,262
130.0,1,5.0,1443,8,3,2015,185,2947,2947,2947,2947,2947,2947,3,12,89,262
374.0,25,4.1,4853,13,8,2008,2124,2947,2947,2947,2947,2947,2947,2,6,38,262
247.0,7,3.4,1752,13,10,2009,1750,2947,2947,2947,2947,2947,2947,8,12,82,262
206.5,1,5.0,1617,13,12,2017,4317,2947,2947,2947,2947,2947,2947,8,12,69,262
274.0,1,3.0,979,12,4,2016,1816,2947,2947,2947,2947,2947,2947,5,16,102,363
1320.0,1,5.0,3708,13,0,2011,3979,2947,2947,2947,2947,2947,2947,3,12,117,262
925.0,6,4.8,2935,13,9,2017,127,2947,2947,2947,2947,2947,2947,4,9,214,262
999.0,9,3.6,4907,8,11,2017,358,2947,2947,2947,2947,2947,2947,3,12,89,262
153.0,75,4.1,3301,13,6,2015,519,2947,2947,2947,2947,2947,2947,14,12,314,262
403.9,12,5.0,373,13,4,2013,1819,2947,2947,2947,2947,2947,2947,2,6,4,262
479.0,381,3.6,5025,8,10,2018,1762,2947,2947,2947,2947,2947,2947,0,12,0,262
319.0,10,4.0,3721,11,8,2006,4463,2947,2947,2947,2947,2947,2947,1,7,175,106
599.0,1,5.0,4423,13,6,2019,3219,2947,2947,2947,2947,2947,2947,13,12,168,262
295.0,18,4.4,5718,13,1,2017,4481,2947,2947,2947,2947,2947,2947,2,6,26,262
342.0,1,5.0,3839,13,3,2015,4345,2947,2947,2947,2947,2947,2947,0,12,0,262
130.0,2,4.0,1329,13,12,1988,4360,2947,2947,2947,2947,2947,2947,5,16,193,262
552.21,44,4.0,3309,13,3,2003,747,2947,2947,2947,2947,2947,2947,1,7,38,262
559.0,32,3.9,1008,13,6,2016,3093,2947,2947,2947,2947,2947,2947,4,9,265,262
332.0,3,2.9,2966,13,12,2017,2007,2947,2947,2947,2947,2947,2947,5,16,193,262
1770.45,1,4.0,3272,13,4,2007,887,2947,2947,2947,2947,2947,2947,4,9,334,262
336.0,17,3.6,6664,13,11,2017,856,2947,2947,2947,2947,2947,2947,14,12,98,262
1137.0,3,5.0,672,13,11,2018,3934,2947,2947,2947,2947,2947,2947,3,12,145,321
440.0,8,3.1,4528,13,3,2004,4645,2947,2947,2947,2947,2947,2947,0,12,0,262
1025.0,11,4.1,3189,13,9,2017,231,2947,2947,2947,2947,2947,2947,4,9,295,262
413.0,1,5.0,2396,13,12,2006,4684,2947,2947,2947,2947,2947,2947,3,12,243,262
141.0,27,3.6,1279,13,3,2003,4670,2947,2947,2947,2947,2947,2947,4,9,7,262
1791.41,3,5.0,3495,8,11,2016,2990,2947,2947,2947,2947,2947,2947,1,7,369,262
1730.0,5,4.7,4056,13,2,2012,1871,2947,2947,2947,2947,2947,2947,4,9,61,188
120.0,443,4.6,4975,13,10,2017,1192,2947,2947,2947,2947,2947,2947,14,12,314,262
270.0,425,4.2,2527,13,1,2017,554,2947,2947,2947,2947,2947,2947,2,6,26,262
123.0,16,4.2,4704,13,4,2011,1214,2947,2947,2947,2947,2947,2947,5,16,193,262
228.0,10,4.3,5760,13,10,2016,850,2947,2947,2947,2947,2947,2947,0,12,0,262
295.0,8,3.7,3963,12,10,1991,178,2947,2947,2947,2947,2947,2947,13,12,134,262
556.0,1,5.0,465,12,1,2013,704,2947,2947,2947,2947,2947,2947,14,12,314,262
958.0,3,5.0,3298,8,10,2013,3945,2947,2947,2947,2947,2947,2947,3,12,204,262
450.0,2,5.0,6229,13,11,2017,51,2947,2947,2947,2947,2947,2947,8,12,25,362
175.0,21,4.2,6206,13,12,2016,4339,2947,2947,2947,2947,2947,2947,3,12,89,262
352.0,238,4.6,2134,13,12,2017,4561,2947,2947,2947,2947,2947,2947,13,12,168,262
98.0,165,4.0,2498,13,4,2019,2363,2947,2947,2947,2947,2947,2947,14,12,202,262
182.0,15,4.6,529,13,2,2010,3096,2947,2947,2947,2947,2947,2947,5,16,0,262
461.23,8,5.0,3572,8,12,2014,942,2947,2947,2947,2947,2947,2947,0,12,0,262
153.0,84,4.7,2247,13,8,2018,2929,2947,2947,2947,2947,2947,2947,2,6,38,262
1825.0,68,4.4,1061,13,9,2015,2847,2947,2947,2947,2947,2947,2947,4,9,95,262
1939.0,1,5.0,3573,13,6,2017,2723,2947,2947,2947,2947,2947,2947,8,12,158,262
549.0,6,4.3,4520,12,4,1991,2144,2947,2947,2947,2947,2947,2947,14,12,314,262
382.0,2,4.5,1262,12,3,1993,4389,2947,2947,2947,2947,2947,2947,0,12,0,262
369.0,4,4.1,4258,12,4,1981,2499,2947,2947,2947,2947,2947,2947,0,12,0,262
184.0,3,2.7,2117,13,3,2019,3889,2947,2947,2947,2947,2947,2947,1,7,80,262
2216.63,20,4.3,6012,8,10,2015,2111,2947,2947,2947,2947,2947,2947,0,12,0,262
250.0,1,3.0,6175,13,7,2018,3731,2947,2947,2947,2947,2947,2947,5,16,314,262
538.26,9,4.2,97,13,8,2009,3221,2947,2947,2947,2947,2947,2947,15,12,346,262
439.0,2,3.9,4304,13,12,2012,4373,2947,2947,2947,2947,2947,2947,0,12,0,262
280.0,4,5.0,253,13,6,2000,3243,2947,2947,2947,2947,2947,2947,10,11,150,116
295.0,3,5.0,1225,13,5,1988,4610,2947,2947,2947,2947,2947,2947,5,16,102,363
379.0,9,4.5,5087,13,6,1989,2093,2947,2947,2947,2947,2947,2947,8,12,80,262
273.0,33,4.4,5175,13,6,2018,529,2947,2947,2947,2947,2947,2947,5,16,102,363
2350.0,2,5.0,1376,13,8,1976,1224,2947,2947,2947,2947,2947,2947,1,7,107,262
342.0,9,4.6,556,13,2,2005,122,2947,2947,2947,2947,2947,2947,3,12,243,262
573.0,11,4.6,1337,8,3,2008,3062,2947,2947,2947,2947,2947,2947,3,12,243,262
308.0,1,2.0,1645,13,5,2008,2750,2947,2947,2947,2947,2947,2947,10,11,130,262
621.0,108,4.3,2142,8,0,2019,2619,2947,2947,2947,2947,2947,2947,3,12,98,262
329.0,7,4.1,5278,13,8,2014,797,2947,2947,2947,2947,2947,2947,5,16,102,363
409.0,25,3.8,3830,13,11,2013,3454,2947,2947,2947,2947,2947,2947,13,12,16,262
690.0,1,4.0,892,13,10,1994,635,2947,2947,2947,2947,2947,2947,15,12,245,262
517.0,5,4.8,3405,13,12,2017,1403,2947,2947,2947,2947,2947,2947,0,12,0,262
261.0,16,4.1,3372,13,11,2017,78,2947,2947,2947,2947,2947,2947,5,16,102,363
450.0,17,3.9,2554,8,0,2016,4103,2947,2947,2947,2947,2947,2947,2,6,182,262
496.0,8,4.4,3713,13,9,2012,3751,2947,2947,2947,2947,2947,2947,4,9,94,262
850.0,23,4.1,2214,13,9,2007,496,2947,2947,2947,2947,2947,2947,4,9,295,262
189.0,2,3.9,885,13,0,2016,4046,2947,2947,2947,2947,2947,2947,0,12,0,262
1349.0,1,5.0,6367,13,9,2014,2709,2947,2947,2947,2947,2947,2947,10,11,199,262
82.0,7,4.8,4711,13,4,2016,3424,2947,2947,2947,2947,2947,2947,3,12,88,262
879.0,10,4.4,5529,8,7,2016,1129,2947,2947,2947,2947,2947,2947,2,6,38,262
899.0,1,5.0,3364,13,5,2004,3625,2947,2947,2947,2947,2947,2947,15,12,117,262
401.0,74,4.6,2570,13,11,2015,4590,2947,2947,2947,2947,2947,2947,2,6,0,262
184.0,7,4.7,4561,13,11,2017,78,2947,2947,2947,2947,2947,2947,5,16,102,363
466.68,12,4.4,79,13,1,2009,4333,2947,2947,2947,2947,2947,2947,10,11,386,262
2590.0,1,4.0,6234,8,6,2010,3255,2947,2947,2947,2947,2947,2947,1,7,19,262
205.0,5,4.6,4031,13,9,2011,1012,3912,1472,2947,2947,2947,2947,4,9,378,262
799.0,4,5.0,4795,8,2,2015,1655,2947,2947,2947,2947,2947,2947,3,12,89,262
499.0,1,5.0,2155,13,5,2014,501,2947,2947,2947,2947,2947,2947,0,12,0,262
294.0,7,4.8,1229,13,10,2011,4127,2947,2947,2947,2947,2947,2947,5,16,98,262
85.0,5,4.2,2513,13,9,2010,2514,2947,2947,2947,2947,2947,2947,3,12,88,262
334.0,4,3.6,5887,13,5,2016,2152,2947,2947,2947,2947,2947,2947,0,12,0,262
125.0,32,3.8,56,13,0,2019,3816,2947,2947,2947,2947,2947,2947,10,11,228,262
200.0,52,3.6,6126,13,9,2012,3329,2996,2947,2947,2947,2947,2947,4,9,95,262
559.0,28,4.5,4723,13,3,2009,1145,2947,2947,2947,2947,2947,2947,13,12,38,262
154.0,15,4.8,3829,13,7,2017,19,2947,2947,2947,2947,2947,2947,13,12,331,262
309.0,57,4.3,103,13,12,2017,2278,2947,2947,2947,2947,2947,2947,0,12,0,262
25.0,1,2.0,1110,13,7,2014,2602,2947,2947,2947,2947,2947,2947,1,7,377,262
760.0,3,4.2,3136,13,12,1999,2310,2947,2947,2947,2947,2947,2947,1,7,284,262
272.0,109,4.3,3186,13,12,2005,4032,2947,2947,2947,2947,2947,2947,5,16,98,262
401.0,1,4.0,5410,13,4,2019,3186,2947,2947,2947,2947,2947,2947,0,12,0,262
500.0,2,5.0,6351,13,3,2015,331,2947,2947,2947,2947,2947,2947,0,12,0,262
281.0,6,3.7,935,13,0,1992,551,2947,2947,2947,2947,2947,2947,8,12,88,262
536.0,9,4.8,6220,13,12,1996,551,2947,2947,2947,2947,2947,2947,3,12,89,262
443.0,17,4.5,4262,13,6,2017,2385,2947,2947,2947,2947,2947,2947,14,12,314,262
474.0,12,4.9,3478,13,6,2015,2708,2947,2947,2947,2947,2947,2947,3,12,243,262
369.0,22,4.0,6027,13,3,2016,4540,2947,2947,2947,2947,2947,2947,0,12,0,262
304.0,32,4.7,311,13,4,2013,1655,2947,2947,2947,2947,2947,2947,3,12,89,262
498.95,2,5.0,5919,13,5,2008,946,2947,2947,2947,2947,2947,2947,0,12,0,262
449.0,1,4.0,178,13,6,2009,2039,2947,2947,2947,2947,2947,2947,0,12,0,262
487.0,7,5.0,3701,13,12,2015,3104,2947,2947,2947,2947,2947,2947,3,12,243,262
180.0,1,2.0,5514,13,1,2010,3176,2947,2947,2947,2947,2947,2947,5,16,64,262
559.0,89,4.5,4459,8,10,2018,2424,2947,2947,2947,2947,2947,2947,5,16,60,262
113.0,1,3.0,4046,13,7,2017,930,2947,2947,2947,2947,2947,2947,14,12,314,262
149.0,16,4.4,2657,13,2,2018,3341,2947,2947,2947,2947,2947,2947,14,12,314,262
562.93,8,5.0,6319,13,5,2016,4203,2947,2947,2947,2947,2947,2947,3,12,243,262
340.0,37,4.6,1931,13,5,2018,3438,2947,2947,2947,2947,2947,2947,4,9,335,262
823.0,5,4.5,4666,13,12,2016,920,2422,2947,2947,2947,2947,2947,3,12,145,321
386.0,3,4.6,5953,13,5,2017,1058,2947,2947,2947,2947,2947,2947,0,12,0,262
299.0,5,4.5,524,13,5,2000,4583,2947,2947,2947,2947,2947,2947,0,12,0,262
138.0,4,4.1,6682,13,5,2014,2375,2947,2947,2947,2947,2947,2947,10,11,354,262
316.0,42,4.4,137,13,4,2012,1728,2947,2947,2947,2947,2947,2947,14,12,202,262
195.0,3,4.0,1210,13,0,2018,2194,2947,2947,2947,2947,2947,2947,15,12,101,262
225.0,45,4.1,5733,13,4,1998,2034,2947,2947,2947,2947,2947,2947,5,16,98,262
110.0,304,4.3,2468,13,11,2013,1192,2947,2947,2947,2947,2947,2947,14,12,314,262
369.0,18,4.7,5153,13,12,1992,1380,2947,2947,2947,2947,2947,2947,5,16,102,363
419.0,19,4.8,6716,8,2,2018,4674,2947,2947,2947,2947,2947,2947,1,7,204,262
243.0,96,3.8,820,12,5,1982,573,2947,2947,2947,2947,2947,2947,15,12,346,262
270.0,5,4.8,3074,13,0,2019,4432,2947,2947,2947,2947,2947,2947,14,12,314,262
4013.0,4,4.7,6254,13,0,2014,54,2947,2947,2947,2947,2947,2947,4,9,265,262
400.44,22,4.3,3138,13,7,1996,4030,2947,2947,2947,2947,2947,2947,1,7,38,262
230.0,419,4.5,2967,13,5,2016,4669,2947,2947,2947,2947,2947,2947,4,9,335,262
350.0,10,4.6,4670,8,8,2018,38,2947,2947,2947,2947,2947,2947,2,6,25,362
2820.0,1,5.0,3179,8,8,2015,2694,2947,2947,2947,2947,2947,2947,8,12,80,262
624.0,3,5.0,1264,13,5,2017,3173,2947,2947,2947,2947,2947,2947,3,12,145,321
450.0,3,4.0,4979,13,4,2018,4243,2947,2947,2947,2947,2947,2947,14,12,314,262
243.0,12,3.9,5870,13,10,1996,2034,2947,2947,2947,2947,2947,2947,5,16,0,262
182.0,205,4.5,5356,13,10,2009,2429,2947,2947,2947,2947,2947,2947,14,12,314,262
355.0,6,3.8,555,13,0,2005,122,2947,2947,2947,2947,2947,2947,8,12,243,262
1075.0,2,5.0,4555,13,12,2016,1993,2947,2947,2947,2947,2947,2947,3,12,87,262
387.0,10,4.0,1308,13,7,2019,808,2947,2947,2947,2947,2947,2947,5,16,102,363
309.0,1,5.0,3340,13,5,2010,3213,2947,2947,2947,2947,2947,2947,14,12,0,262
147.0,8,4.3,4801,8,0,2018,4181,2947,2947,2947,2947,2947,2947,0,12,0,262
302.0,15,4.4,4655,13,4,2009,420,2947,2947,2947,2947,2947,2947,5,16,202,262
2450.0,4,3.7,2147,13,5,2018,3700,2947,2947,2947,2947,2947,2947,4,9,94,262
674.25,4,4.2,1715,13,7,2015,551,2947,2947,2947,2947,2947,2947,8,12,107,262
319.0,1,1.0,155,13,4,2019,1976,2947,2947,2947,2947,2947,2947,0,12,245,262
295.0,3,5.0,2543,13,10,2017,4202,2947,2947,2947,2947,2947,2947,13,12,289,262
524.0,1,5.0,102,13,11,2017,2099,2947,2947,2947,2947,2947,2947,15,12,144,262
287.0,85,4.1,4988,13,11,2008,477,2947,2947,2947,2947,2947,2947,8,12,196,262
1197.0,6,4.4,319,13,3,2015,302,2947,2947,2947,2947,2947,2947,14,12,314,262
318.0,4,4.5,4464,13,6,2012,4127,2947,2947,2947,2947,2947,2947,5,16,98,262
231.0,68,4.3,6501,13,3,2018,3971,2947,2947,2947,2947,2947,2947,0,12,0,262
749.0,1,5.0,5681,13,7,2016,2056,2947,2947,2947,2947,2947,2947,13,12,211,262
310.0,1,5.0,1819,13,6,2018,687,2947,2947,2947,2947,2947,2947,10,11,303,262
752.36,10,4.9,1448,8,4,2017,2179,2947,2947,2947,2947,2947,2947,13,12,301,262
335.0,1,4.0,983,13,9,2019,2497,2947,2947,2947,2947,2947,2947,14,12,0,262
113.0,7,4.3,4121,13,1,2013,2375,2947,2947,2947,2947,2947,2947,10,11,225,234
451.0,9,3.9,3856,13,5,2013,3571,2947,2947,2947,2947,2947,2947,3,12,89,262
146.0,960,4.4,5078,13,4,2017,383,2947,2947,2947,2947,2947,2947,5,16,102,363
109.0,6,4.3,2918,13,2,2000,3762,2947,2947,2947,2947,2947,2947,10,11,228,262
39.0,71,4.1,775,13,9,2016,449,2947,2947,2947,2947,2947,2947,10,11,114,262
295.0,5,4.8,1122,13,5,2007,4039,2947,2947,2947,2947,2947,2947,4,9,265,262
319.0,37,4.1,4472,13,9,2019,2368,2947,2947,2947,2947,2947,2947,0,12,0,262
277.0,167,4.7,3710,13,1,2010,227,2947,2947,2947,2947,2947,2947,2,6,38,262
146.0,14,4.5,5715,13,11,2018,1597,2947,2947,2947,2947,2947,2947,5,16,102,363
514.4,8,5.0,3572,8,12,2014,942,2947,2947,2947,2947,2947,2947,0,12,0,262
378.0,11,4.1,3167,13,10,2015,3019,2947,2947,2947,2947,2947,2947,0,12,0,262
214.0,2,3.6,2608,13,5,2010,956,2947,2947,2947,2947,2947,2947,3,12,298,262
639.0,2,2.5,1756,13,8,1998,1697,2947,2947,2947,2947,2947,2947,13,12,374,262
279.0,3,5.0,2055,13,11,2008,3908,2947,2947,2947,2947,2947,2947,10,11,114,262
245.0,58,4.4,1268,13,4,2016,4206,2947,2947,2947,2947,2947,2947,14,12,314,262
289.0,32,4.2,880,13,8,2014,2643,2947,2947,2947,2947,2947,2947,2,6,38,262
413.0,11,4.1,5011,13,2,2011,2389,2947,2947,2947,2947,2947,2947,3,12,54,262
450.0,9,3.5,4631,8,4,2018,3856,2947,2947,2947,2947,2947,2947,13,12,168,262
399.0,27,4.7,5928,13,4,2013,1655,2947,2947,2947,2947,2947,2947,3,12,89,262
1098.0,5,4.3,6665,13,1,2016,2606,2947,2947,2947,2947,2947,2947,2,6,131,262
354.0,19,4.3,4078,13,0,2011,285,2947,2947,2947,2947,2947,2947,2,6,258,262
414.0,1,5.0,485,13,12,2015,358,2947,2947,2947,2947,2947,2947,3,12,89,262
1700.0,12,4.1,4051,13,2,2015,1291,2947,2947,2947,2947,2947,2947,4,9,217,262
473.0,20,4.1,1759,8,12,2018,571,2947,2947,2947,2947,2947,2947,13,12,290,262
391.23,50,4.7,3018,8,6,2018,703,2947,2947,2947,2947,2947,2947,3,12,144,262
705.41,1,5.0,1547,13,3,2012,4480,2947,2947,2947,2947,2947,2947,14,12,64,262
425.0,7,4.8,5493,12,10,2004,163,2947,2947,2947,2947,2947,2947,0,12,0,262
664.0,1,5.0,6400,13,12,2013,3895,2947,2947,2947,2947,2947,2947,3,12,243,262
224.25,3,4.0,6681,13,12,2018,859,2947,2947,2947,2947,2947,2947,8,12,175,106
311.0,33,4.6,531,13,2,2009,3096,2947,2947,2947,2947,2947,2947,5,16,0,262
177.0,1,3.0,927,13,4,2019,1022,2947,2947,2947,2947,2947,2947,10,11,182,262
559.0,37,3.8,3112,8,8,2015,1564,2947,2947,2947,2947,2947,2947,8,12,25,362
374.0,33,4.6,6298,13,9,2011,1655,2947,2947,2947,2947,2947,2947,3,12,89,262
335.0,40,4.3,2558,13,7,2007,2245,2947,2947,2947,2947,2947,2947,13,12,26,262
606.0,15,4.3,5066,13,1,1994,4618,2947,2947,2947,2947,2947,2947,1,7,258,262
1133.0,4,4.5,4637,13,10,2005,1379,2947,2947,2947,2947,2947,2947,15,12,346,262
57.0,102,3.8,6704,13,0,2019,2142,2947,2947,2947,2947,2947,2947,10,11,386,262
478.79,2,5.0,1466,13,5,1992,631,2947,2947,2947,2947,2947,2947,5,16,389,262
779.0,9,3.9,4796,8,2,2015,1655,2947,2947,2947,2947,2947,2947,3,12,89,262
407.0,4,3.2,5023,8,7,2003,1655,2947,2947,2947,2947,2947,2947,3,12,89,262
295.0,2,5.0,5208,13,6,2019,1431,2947,2947,2947,2947,2947,2947,0,12,0,262
155.0,42,3.8,4322,13,1,2015,4675,4701,2947,2947,2947,2947,2947,2,6,177,262
799.0,7,3.8,5940,13,8,2011,3020,2947,2947,2947,2947,2947,2947,4,9,267,262
372.0,20,4.2,1592,13,12,2008,2645,2947,2947,2947,2947,2947,2947,2,6,161,262
131.0,76,4.2,2559,13,9,2013,304,2947,2947,2947,2947,2947,2947,2,6,38,262
385.0,16,4.5,3990,13,1,2003,2788,2947,2947,2947,2947,2947,2947,0,12,0,262
113.0,42,4.3,432,13,1,2012,4584,2947,2947,2947,2947,2947,2947,10,11,225,234
185.0,17,4.9,3349,13,12,2015,1170,2947,2947,2947,2947,2947,2947,2,6,162,262
98.0,101,4.6,4443,13,1,2018,41,2947,2947,2947,2947,2947,2947,5,16,202,262
299.0,1,5.0,5734,13,9,2019,2045,2947,2947,2947,2947,2947,2947,14,12,314,262
79.0,20,4.7,2782,8,1,2009,2375,2947,2947,2947,2947,2947,2947,10,11,225,234
203.0,27,4.7,4895,13,8,2017,31,2947,2947,2947,2947,2947,2947,0,12,0,262
599.0,48,4.0,1568,13,11,2014,6,2947,2947,2947,2947,2947,2947,10,11,298,262
1150.0,3,5.0,142,8,11,2016,1470,2947,2947,2947,2947,2947,2947,14,12,0,262
259.0,8,4.4,466,13,7,2018,1912,2947,2947,2947,2947,2947,2947,5,16,98,262
1493.0,4,4.7,6010,13,7,2012,1379,2947,2947,2947,2947,2947,2947,15,12,346,262
474.0,3,5.0,3680,13,12,2011,1244,2947,2947,2947,2947,2947,2947,8,12,243,262
284.0,74,4.4,2410,13,8,2014,4318,2947,2947,2947,2947,2947,2947,5,16,102,363
516.68,85,4.6,211,13,7,2003,3171,2947,2947,2947,2947,2947,2947,2,6,38,262
695.0,65,4.3,2267,8,4,2010,1769,2947,2947,2947,2947,2947,2947,13,12,182,262
235.0,23,4.2,2429,13,8,2017,843,2947,2947,2947,2947,2947,2947,5,16,0,262
1499.0,1,5.0,5989,13,0,1977,855,2947,2947,2947,2947,2947,2947,0,12,0,262
339.0,9,4.2,382,13,8,2017,1932,2947,2947,2947,2947,2947,2947,0,12,0,262
146.0,3,4.0,5109,13,3,2015,4557,2947,2947,2947,2947,2947,2947,15,12,74,262
1331.0,13,4.9,1659,13,4,1988,551,2947,2947,2947,2947,2947,2947,8,12,196,262
599.0,6,4.6,755,13,7,2017,3871,2947,2947,2947,2947,2947,2947,8,12,196,262
712.0,4,4.2,6443,13,4,2018,640,2947,2947,2947,2947,2947,2947,1,7,284,262
193.0,1,5.0,3456,13,12,2018,3724,2947,2947,2947,2947,2947,2947,10,11,324,262
139.0,70,4.2,1609,13,6,2017,3821,2947,2947,2947,2947,2947,2947,14,12,314,262
401.0,74,3.8,1367,8,4,2019,3716,2947,2947,2947,2947,2947,2947,10,11,289,262
911.0,7,3.9,3494,8,12,2015,2990,2947,2947,2947,2947,2947,2947,1,7,0,262
479.0,2,5.0,6032,13,12,2006,2926,2947,2947,2947,2947,2947,2947,14,12,98,262
449.0,2,5.0,6670,8,9,2017,3396,2947,2947,2947,2947,2947,2947,15,12,161,262
219.0,3,3.3,5829,13,12,2016,2230,2947,2947,2947,2947,2947,2947,14,12,0,262
498.9,1,5.0,4535,13,0,2014,1838,2947,2947,2947,2947,2947,2947,0,12,0,262
359.0,4,3.7,6589,13,4,2013,2264,2947,2947,2947,2947,2947,2947,5,16,98,262
517.0,6,4.6,3867,13,6,2004,2645,2947,2947,2947,2947,2947,2947,3,12,38,262
395.0,19,3.9,5637,13,5,2015,702,2947,2947,2947,2947,2947,2947,14,12,314,262
309.91,9,4.4,1698,13,8,2018,112,2947,2947,2947,2947,2947,2947,8,12,144,262
330.0,2,5.0,6069,13,2,2015,3571,2947,2947,2947,2947,2947,2947,3,12,89,262
1036.0,16,4.6,668,13,8,2016,1372,2947,2947,2947,2947,2947,2947,3,12,87,262
427.27,2,4.5,2044,13,10,2004,2600,2947,2947,2947,2947,2947,2947,15,12,245,262
440.0,13,4.1,5857,13,2,2016,1834,2947,2947,2947,2947,2947,2947,13,12,170,262
299.0,6,4.3,1793,13,1,2018,3540,2947,2947,2947,2947,2947,2947,2,6,38,262
423.0,8,5.0,4470,13,2,2018,595,2947,2947,2947,2947,2947,2947,0,12,0,262
659.0,12,4.4,1711,13,6,1974,1890,2947,2947,2947,2947,2947,2947,1,7,158,262
125.0,106,3.5,4567,13,0,2019,161,2947,2947,2947,2947,2947,2947,10,11,228,262
295.0,6,4.8,2547,13,5,2015,4208,2947,2947,2947,2947,2947,2947,10,11,168,262
661.0,1,5.0,3919,13,4,2016,329,2947,2947,2947,2947,2947,2947,3,12,89,262
166.0,74,3.2,4481,13,3,2018,1562,2947,2947,2947,2947,2947,2947,13,12,373,262
1607.0,1,5.0,5355,13,6,2012,1038,2947,2947,2947,2947,2947,2947,8,12,61,188
